SongID,ArtistID,AlbumID,SongTitle,ReleaseYear,PopularityScore
3588,550,383,Song_3588,2015,90
3589,964,2054,Song_3589,2005,97
3590,283,1247,Song_3590,2022,72
3591,555,1635,Song_3591,1993,75
3592,551,638,Song_3592,2016,89
3593,908,1679,Song_3593,1995,75
3594,213,1946,Song_3594,2010,82
3595,566,1655,Song_3595,2007,67
3596,678,278,Song_3596,2022,64
3597,610,1892,Song_3597,2001,81
3598,1039,1618,Song_3598,1998,58
3599,152,599,Song_3599,2001,77
3600,455,872,Song_3600,2009,88
3601,527,753,Song_3601,1985,90
3602,854,650,Song_3602,2005,53
3603,965,1719,Song_3603,1998,87
3604,752,1772,Song_3604,2012,61
3605,199,1711,,1995,90
3606,802,1707,Song_3606,1987,65
3607,436,1686,Song_3607,2002,85
3608,1011,245,Song_3608,2008,61
3609,712,1789,Song_3609,1988,71
3610,941,1625,Song_3610,2009,88
3611,470,1250,Song_3611,1980,77
3612,925,1549,Song_3612,1987,65
3613,913,1886,Song_3613,2006,62
3614,723,2178,Song_3614,1997,83
3615,786,1846,Song_3615,2014,75
3616,718,715,Song_3616,2010,88
3617,465,1650,Song_3617,2014,77
3618,294,1765,Song_3618,2019,58
3619,1008,1897,Song_3619,2009,96
3620,361,829,,2021,99
3621,600,515,Song_3621,1980,61
3622,1031,577,Song_3622,1981,64
3623,185,2070,Song_3623,2012,59
3624,954,1636,Song_3624,2017,74
3625,718,761,Song_3625,1994,58
3626,194,1477,Song_3626,1992,55
3627,389,519,Song_3627,1994,98
3628,860,249,Song_3628,2003,81
3629,929,1684,Song_3629,2014,61
3630,608,749,Song_3630,1985,85
3631,938,1371,Song_3631,1980,50
3632,663,522,Song_3632,1987,94
3633,959,1586,Song_3633,1996,79
3634,276,1108,Song_3634,2005,96
3635,1014,1955,Song_3635,2003,82
3636,570,636,Song_3636,2003,84
3637,411,1657,Song_3637,2011,79
3638,182,1928,Song_3638,2002,55
3639,861,1176,Song_3639,1987,89
3640,892,1667,Song_3640,2002,54
3641,957,1922,,2015,67
3642,350,1162,Song_3642,1982,61
3643,152,209,Song_3643,2020,68
3644,473,1357,Song_3644,2006,51
3645,478,1888,Song_3645,2002,91
3646,451,487,Song_3646,2009,92
3647,296,371,Song_3647,1989,63
3648,339,279,Song_3648,2017,94
3649,386,1531,Song_3649,2007,89
3650,1096,701,Song_3650,2023,75
3651,1004,461,Song_3651,1996,95
3652,974,957,Song_3652,2003,81
3653,982,1078,Song_3653,2009,52
3654,792,2000,Song_3654,1988,54
3655,277,872,Song_3655,2010,79
3656,434,787,Song_3656,2007,67
3657,323,1565,Song_3657,2019,76
3658,894,550,Song_3658,1991,73
3659,771,1788,Song_3659,2022,64
3660,587,430,Song_3660,1990,57
3661,1083,1605,Song_3661,2017,99
3662,402,1586,Song_3662,2003,76
3663,926,544,Song_3663,2021,70
3664,362,1693,Song_3664,1986,95
3665,433,951,Song_3665,2001,68
3666,263,1649,Song_3666,2023,81
3667,1026,2165,Song_3667,2016,91
3668,681,2124,Song_3668,2021,58
3669,423,1407,Song_3669,2021,78
3670,325,2101,Song_3670,1983,77
3671,897,1277,Song_3671,2024,80
3672,200,2179,Song_3672,2020,84
3673,927,2194,Song_3673,2019,99
3674,1041,1139,Song_3674,1986,59
3675,877,1627,Song_3675,2002,77
3676,367,346,Song_3676,2019,71
3677,771,1706,Song_3677,1992,58
3678,675,515,Song_3678,1987,51
3679,502,2111,Song_3679,1996,68
3680,899,217,Song_3680,2023,66
3681,693,488,Song_3681,2005,76
3682,136,335,Song_3682,1998,77
3683,252,232,Song_3683,2002,96
3684,317,1364,Song_3684,2024,92
3685,521,451,Song_3685,1985,87
3686,851,593,Song_3686,1989,68
3687,713,1810,Song_3687,2023,94
3688,893,1745,Song_3688,2020,83
3689,664,500,Song_3689,1980,92
3690,718,1808,Song_3690,2013,68
3691,206,1237,Song_3691,2018,92
3692,798,1168,Song_3692,2010,61
3693,393,396,Song_3693,1981,50
3694,159,1883,Song_3694,2024,99
3695,535,1592,Song_3695,2007,70
3696,142,726,Song_3696,2006,66
3697,390,2016,Song_3697,2002,95
3698,500,368,Song_3698,1994,53
3699,992,1053,Song_3699,2021,80
3700,930,1439,Song_3700,2023,93
3701,749,1523,Song_3701,2012,66
3702,628,1666,Song_3702,2012,90
3703,996,1674,Song_3703,1994,68
3704,457,1634,Song_3704,1994,71
3705,711,2018,Song_3705,1997,94
3706,623,627,Song_3706,2004,85
3707,290,1031,Song_3707,2010,93
3708,779,669,Song_3708,2000,80
3709,626,861,Song_3709,1987,77
3710,291,1165,Song_3710,2010,95
3711,730,983,Song_3711,1983,87
3712,266,947,Song_3712,2024,60
3713,148,545,Song_3713,2017,80
3714,894,1588,Song_3714,2019,95
3715,232,1285,Song_3715,2001,99
3716,1065,1565,,1992,54
3717,694,1030,Song_3717,1996,64
3718,280,883,Song_3718,2006,93
3719,963,815,Song_3719,1998,93
3720,729,269,Song_3720,2010,93
3721,146,2119,Song_3721,2010,82
3722,714,1001,Song_3722,2012,77
3723,569,1218,Song_3723,2000,78
3724,949,918,Song_3724,1988,70
3725,824,1877,Song_3725,2010,69
3726,1100,1842,Song_3726,2015,57
3727,217,1074,Song_3727,2018,95
3728,883,570,Song_3728,2016,80
3729,779,2146,Song_3729,1985,68
3730,561,1883,Song_3730,1987,56
3731,1008,1071,Song_3731,1992,56
3732,116,1572,,1998,95
3733,442,1325,Song_3733,1995,76
3734,393,2019,Song_3734,2015,74
3735,666,1285,Song_3735,2019,81
3736,783,1044,Song_3736,2018,74
3737,398,887,Song_3737,1982,96
3738,473,344,Song_3738,1989,92
3739,695,1979,Song_3739,2022,83
3740,1062,2004,Song_3740,1998,67
3741,426,1202,Song_3741,2011,74
3742,631,1127,Song_3742,2000,75
3743,451,1978,Song_3743,1985,90
3744,144,1475,Song_3744,1981,50
3745,890,2068,Song_3745,2009,63
3746,362,583,Song_3746,1994,83
3747,439,1897,,1987,51
3748,1039,1283,Song_3748,1990,78
3749,926,663,Song_3749,2005,58
3750,180,910,Song_3750,1995,76
3751,529,489,Song_3751,1985,89
3752,1036,929,Song_3752,1990,61
3753,258,691,Song_3753,2012,90
3754,366,393,Song_3754,2022,77
3755,718,1924,Song_3755,2019,51
3756,378,2009,Song_3756,1993,73
3757,550,836,Song_3757,2016,53
3758,165,1553,Song_3758,2009,87
3759,813,869,Song_3759,2002,53
3760,1072,2017,Song_3760,2014,67
3761,966,1312,Song_3761,2011,98
3762,200,279,Song_3762,1991,81
3763,494,1403,Song_3763,1997,92
3764,683,1272,Song_3764,1998,58
3765,901,639,Song_3765,2023,61
3766,487,1809,Song_3766,2010,97
3767,687,1728,,1990,94
3768,169,1633,Song_3768,1990,89
3769,806,1901,Song_3769,1983,68
3770,339,1621,,2007,56
3771,780,2057,Song_3771,2021,51
3772,156,693,Song_3772,1983,51
3773,640,642,Song_3773,1993,88
3774,303,1283,Song_3774,2022,56
3775,948,938,Song_3775,1984,75
3776,141,1078,Song_3776,1981,93
3777,748,567,Song_3777,1983,95
3778,1088,1078,Song_3778,1987,54
3779,233,342,Song_3779,2002,54
3780,213,1660,Song_3780,1988,84
3781,801,583,Song_3781,2005,88
3782,801,607,Song_3782,1988,94
3783,420,1242,Song_3783,1981,82
3784,923,606,Song_3784,1994,91
3785,802,2000,Song_3785,2017,66
3786,400,344,Song_3786,2013,81
3787,586,738,Song_3787,2018,57
3788,527,879,Song_3788,1993,53
3789,295,953,Song_3789,2015,83
3790,548,2145,Song_3790,1991,90
3791,887,1793,Song_3791,1987,94
3792,611,1355,Song_3792,2008,77
3793,958,2064,Song_3793,1984,55
3794,687,327,Song_3794,2000,95
3795,313,1631,Song_3795,1981,90
3796,342,1106,Song_3796,1993,74
3797,125,726,Song_3797,1993,57
3798,903,1314,Song_3798,1986,75
3799,441,2036,Song_3799,1983,96
3800,1020,2173,Song_3800,1986,52
3801,255,721,Song_3801,2012,83
3802,212,1445,Song_3802,1981,57
3803,213,1768,Song_3803,2006,87
3804,1053,798,Song_3804,1989,87
3805,644,1278,Song_3805,1989,76
3806,301,1590,Song_3806,2002,59
3807,677,2118,Song_3807,2023,52
3808,349,863,Song_3808,1998,92
3809,788,390,Song_3809,2001,89
3810,604,714,Song_3810,1988,54
3811,685,1996,Song_3811,1993,76
3812,358,996,Song_3812,2013,76
3813,441,1579,Song_3813,2002,59
3814,987,1564,Song_3814,1995,77
3815,426,1539,Song_3815,2021,96
3816,501,613,Song_3816,1982,73
3817,454,2133,Song_3817,1994,71
3818,496,691,Song_3818,2005,85
3819,517,1570,Song_3819,2023,63
3820,148,2123,Song_3820,2013,73
3821,239,1633,Song_3821,2009,65
3822,528,1753,Song_3822,2023,99
3823,789,1473,Song_3823,2010,96
3824,607,557,Song_3824,2010,72
3825,1004,897,Song_3825,2006,73
3826,871,1971,Song_3826,1988,92
3827,112,1911,Song_3827,2007,90
3828,518,259,Song_3828,2010,57
3829,677,1585,Song_3829,2011,70
3830,928,1261,Song_3830,1981,61
3831,1078,2197,Song_3831,1989,76
3832,640,1620,Song_3832,2005,69
3833,803,1810,Song_3833,1985,73
3834,640,322,Song_3834,2011,73
3835,1008,1999,Song_3835,2006,87
3836,825,1458,Song_3836,2006,51
3837,262,521,Song_3837,1982,55
3838,189,1732,Song_3838,1988,72
3839,693,385,Song_3839,1988,54
3840,190,218,Song_3840,2000,77
3841,554,1598,Song_3841,2012,80
3842,799,284,Song_3842,2023,97
3843,111,2117,Song_3843,2021,66
3844,1066,1296,Song_3844,1993,91
3845,1092,1576,Song_3845,2006,85
3846,576,1018,Song_3846,2002,56
3847,1052,1277,Song_3847,1988,88
3848,467,948,Song_3848,2013,88
3849,128,1334,Song_3849,2016,62
3850,436,1104,Song_3850,2017,85
3851,392,1813,Song_3851,1981,64
3852,931,999,Song_3852,2018,77
3853,143,219,Song_3853,2023,89
3854,402,406,Song_3854,2000,91
3855,795,1664,Song_3855,1986,79
3856,858,1347,Song_3856,1993,51
3857,698,792,Song_3857,2006,89
3858,648,608,Song_3858,2015,93
3859,1041,1666,Song_3859,1990,75
3860,180,1463,Song_3860,2014,74
3861,793,1554,Song_3861,2013,70
3862,828,614,Song_3862,1997,99
3863,268,908,Song_3863,2011,63
3864,1093,664,Song_3864,2014,85
3865,204,1569,Song_3865,2017,84
3866,322,783,Song_3866,2009,98
3867,1043,212,Song_3867,2010,65
3868,1083,693,Song_3868,1996,79
3869,791,423,Song_3869,2018,94
3870,389,631,Song_3870,1985,78
3871,579,800,Song_3871,1995,55
3872,244,1254,Song_3872,1980,81
3873,874,1859,Song_3873,2013,82
3874,838,1161,Song_3874,2015,68
3875,323,1604,Song_3875,2020,82
3876,882,614,Song_3876,2002,99
3877,297,1307,Song_3877,1997,98
3878,845,857,Song_3878,1984,60
3879,1038,606,Song_3879,2003,64
3880,533,650,Song_3880,1989,61
3881,499,1167,Song_3881,1986,74
3882,354,1799,Song_3882,1986,69
3883,449,424,Song_3883,1997,80
3884,930,944,Song_3884,1993,71
3885,136,368,Song_3885,2017,96
3886,792,1591,Song_3886,2009,93
3887,499,465,Song_3887,2022,82
3888,887,361,Song_3888,1984,50
3889,797,291,Song_3889,1996,80
3890,469,691,Song_3890,1999,62
3891,976,1885,Song_3891,2010,85
3892,663,894,Song_3892,1988,72
3893,574,1188,,1991,52
3894,260,750,Song_3894,2018,55
3895,317,674,Song_3895,1988,80
3896,914,234,Song_3896,2008,73
3897,391,1811,Song_3897,2003,79
3898,165,1969,Song_3898,2021,64
3899,401,433,Song_3899,2019,69
3900,1066,789,Song_3900,1989,55
3901,1048,635,Song_3901,1981,56
3902,274,496,Song_3902,1983,85
3903,262,1522,Song_3903,1993,57
3904,813,1308,Song_3904,1989,71
3905,966,960,Song_3905,1993,76
3906,641,2132,Song_3906,1984,83
3907,429,1536,Song_3907,2011,69
3908,689,902,Song_3908,2021,55
3909,620,1126,Song_3909,2022,77
3910,1052,553,Song_3910,2006,54
3911,714,343,Song_3911,2009,72
3912,619,1024,Song_3912,2006,56
3913,268,1030,Song_3913,1999,53
3914,116,1552,Song_3914,2018,91
3915,569,1127,Song_3915,1983,58
3916,1002,1430,Song_3916,1987,99
3917,810,530,Song_3917,1988,85
3918,671,362,Song_3918,1989,54
3919,884,1262,Song_3919,1994,82
3920,689,556,Song_3920,2018,82
3921,572,1681,Song_3921,2005,90
3922,845,731,Song_3922,1987,97
3923,814,1959,Song_3923,2002,84
3924,963,1131,Song_3924,2003,50
3925,965,1100,Song_3925,2004,57
3926,1031,1618,Song_3926,2022,53
3927,504,1993,Song_3927,1991,71
3928,911,2085,Song_3928,2018,57
3929,900,629,Song_3929,1998,93
3930,675,1814,Song_3930,2001,54
3931,381,1669,Song_3931,2022,91
3932,508,739,Song_3932,1980,57
3933,952,1085,Song_3933,2009,55
3934,340,2167,Song_3934,2012,70
3935,526,641,Song_3935,2005,81
3936,136,1815,Song_3936,2013,71
3937,571,242,Song_3937,1993,68
3938,112,939,Song_3938,2001,61
3939,465,227,Song_3939,2002,57
3940,612,1955,Song_3940,2017,67
3941,1038,1146,Song_3941,2001,86
3942,123,240,Song_3942,1991,61
3943,880,2013,Song_3943,1981,92
3944,216,1068,Song_3944,1981,84
3945,381,2002,Song_3945,2002,52
3946,196,1292,Song_3946,2018,70
3947,701,1487,Song_3947,2001,54
3948,1046,1396,,1985,69
3949,960,2037,Song_3949,2002,98
3950,815,1632,Song_3950,2009,53
3951,249,1796,Song_3951,1989,83
3952,804,1642,Song_3952,1984,55
3953,530,1715,Song_3953,2002,53
3954,187,1646,Song_3954,1993,88
3955,908,761,Song_3955,1981,79
3956,1045,1817,Song_3956,1992,68
3957,182,231,Song_3957,1999,96
3958,346,232,Song_3958,2022,96
3959,683,593,Song_3959,1993,76
3960,392,1267,Song_3960,2018,52
3961,273,500,Song_3961,2000,99
3962,710,1129,Song_3962,2021,69
3963,738,1383,Song_3963,2019,58
3964,263,1787,Song_3964,1986,59
3965,278,2101,Song_3965,2021,95
3966,175,2104,Song_3966,1999,70
3967,997,1276,Song_3967,1999,67
3968,245,525,Song_3968,2009,84
3969,188,1598,Song_3969,1998,90
3970,249,1464,Song_3970,1993,66
3971,614,740,Song_3971,2021,61
3972,363,991,Song_3972,2011,74
3973,843,229,Song_3973,2010,96
3974,103,906,Song_3974,2018,93
3975,454,439,Song_3975,2003,64
3976,469,1360,Song_3976,2005,62
3977,795,1402,Song_3977,2020,92
3978,1003,907,Song_3978,2021,53
3979,794,501,Song_3979,2012,90
3980,199,2051,Song_3980,2001,78
3981,819,701,Song_3981,2000,73
3982,988,1138,Song_3982,1995,58
3983,438,1473,Song_3983,2023,97
3984,200,828,Song_3984,1985,98
3985,1072,554,Song_3985,1981,50
3986,329,1407,Song_3986,1994,94
3987,392,346,Song_3987,1983,75
3988,394,1089,Song_3988,1981,90
3989,900,2086,Song_3989,1991,53
3990,624,1830,Song_3990,2002,64
3991,930,841,Song_3991,1986,65
3992,1092,728,Song_3992,1991,72
3993,242,1857,Song_3993,2017,58
3994,383,345,Song_3994,1984,79
3995,768,1137,Song_3995,1999,85
3996,167,1720,Song_3996,2017,71
3997,533,2157,Song_3997,2004,95
3998,742,1272,Song_3998,2020,98
3999,886,2105,,2016,77
4000,841,550,Song_4000,2016,84
4001,206,1916,Song_4001,2007,75
4002,208,1136,Song_4002,1982,81
4003,285,1724,Song_4003,1993,65
4004,220,1421,Song_4004,2012,90
4005,713,449,Song_4005,2014,64
4006,936,980,Song_4006,1999,76
4007,663,2053,Song_4007,2016,60
4008,234,2022,Song_4008,2010,96
4009,783,277,Song_4009,1985,80
4010,666,1119,Song_4010,2007,94
4011,540,210,Song_4011,2014,92
4012,795,1782,Song_4012,1990,95
4013,1052,975,Song_4013,2019,63
4014,398,1882,Song_4014,1980,62
4015,865,1750,Song_4015,2007,67
4016,932,1010,Song_4016,1985,55
4017,138,1716,Song_4017,2010,51
4018,126,236,Song_4018,1995,96
4019,268,600,Song_4019,1994,50
4020,316,1261,Song_4020,1982,83
4021,629,1029,Song_4021,1989,87
4022,306,1805,Song_4022,1993,75
4023,879,1452,Song_4023,2024,55
4024,700,745,Song_4024,1999,85
4025,645,1994,Song_4025,1993,58
4026,960,1293,Song_4026,2009,61
4027,832,1139,Song_4027,1989,92
4028,893,267,Song_4028,1991,84
4029,660,1944,Song_4029,2007,63
4030,481,1631,Song_4030,2004,93
4031,1027,1227,Song_4031,2012,61
4032,140,495,Song_4032,2020,89
4033,1007,1573,Song_4033,2002,61
4034,460,1936,Song_4034,2018,81
4035,273,1334,Song_4035,2016,70
4036,350,937,Song_4036,1996,98
4037,843,1118,Song_4037,2010,90
4038,801,1847,Song_4038,1998,93
4039,222,2058,Song_4039,2018,92
4040,438,1925,Song_4040,2002,72
4041,275,1559,,1989,54
4042,810,557,Song_4042,2007,57
4043,341,770,Song_4043,1982,79
4044,323,361,Song_4044,1998,66
4045,265,432,Song_4045,2004,74
4046,925,924,Song_4046,2024,62
4047,431,1445,Song_4047,2011,77
4048,874,1076,Song_4048,1988,56
4049,760,766,Song_4049,1999,91
4050,172,470,Song_4050,1982,59
4051,688,2004,Song_4051,1992,99
4052,893,1390,Song_4052,2024,74
4053,119,1014,Song_4053,2014,50
4054,182,746,Song_4054,1988,69
4055,208,1013,Song_4055,2008,83
4056,135,1404,Song_4056,2008,95
4057,165,499,Song_4057,2024,87
4058,116,670,Song_4058,2023,55
4059,633,901,,1994,67
4060,809,1914,Song_4060,1982,56
4061,172,1337,Song_4061,2013,82
4062,380,776,Song_4062,1996,88
4063,139,1355,Song_4063,2006,70
4064,876,213,Song_4064,2010,73
4065,995,1015,Song_4065,2021,77
4066,940,1122,Song_4066,2003,86
4067,209,2086,Song_4067,1984,52
4068,370,1411,Song_4068,2019,78
4069,1068,528,Song_4069,2020,52
4070,485,1483,Song_4070,2004,58
4071,373,1407,,2023,72
4072,524,1989,Song_4072,1992,60
4073,106,1670,Song_4073,1999,96
4074,1002,314,Song_4074,2009,84
4075,348,1501,Song_4075,2017,65
4076,532,1807,Song_4076,1984,74
4077,420,379,Song_4077,1992,74
4078,1088,789,Song_4078,2015,59
4079,1031,1772,Song_4079,2017,69
4080,669,611,Song_4080,1986,92
4081,109,502,Song_4081,2021,50
4082,704,999,Song_4082,1984,68
4083,992,730,Song_4083,1997,84
4084,880,1459,Song_4084,2024,74
4085,1056,2121,Song_4085,1984,71
4086,824,290,Song_4086,1994,97
4087,941,697,Song_4087,1980,54
4088,627,1010,Song_4088,1999,68
4089,770,1802,Song_4089,2007,54
4090,755,1428,Song_4090,2002,87
4091,640,1275,Song_4091,1993,55
4092,380,1798,Song_4092,2005,89
4093,593,1660,Song_4093,2003,65
4094,463,1717,Song_4094,2017,57
4095,580,710,Song_4095,2001,96
4096,565,1713,Song_4096,2000,57
4097,613,1441,Song_4097,1982,69
4098,289,2043,Song_4098,1980,52
4099,494,1912,Song_4099,2013,53
4100,656,1817,Song_4100,2010,71
4101,1057,1033,Song_4101,2021,90
4102,570,1022,Song_4102,2000,50
4103,485,1033,Song_4103,1991,66
4104,778,622,Song_4104,1997,62
4105,628,1234,Song_4105,1992,77
4106,829,878,Song_4106,2008,62
4107,612,1048,Song_4107,1980,78
4108,949,580,Song_4108,2014,95
4109,881,1707,Song_4109,2011,99
4110,355,1254,Song_4110,2012,57
4111,983,2025,Song_4111,1998,56
4112,545,283,Song_4112,2009,60
4113,976,1646,Song_4113,2023,97
4114,745,1073,Song_4114,1980,63
4115,517,1644,Song_4115,2019,54
4116,113,1507,Song_4116,2006,74
4117,992,292,Song_4117,1998,65
4118,269,663,Song_4118,2022,85
4119,838,1194,Song_4119,2023,51
4120,983,1813,Song_4120,2001,55
4121,686,365,Song_4121,2014,77
4122,770,1235,,1980,76
4123,113,2100,Song_4123,1998,58
4124,462,1177,Song_4124,1988,53
4125,195,530,Song_4125,2017,54
4126,253,539,Song_4126,1986,98
4127,899,603,Song_4127,2019,94
4128,675,1366,Song_4128,1982,98
4129,279,1311,Song_4129,2016,58
4130,208,1858,Song_4130,1999,79
4131,990,350,Song_4131,1998,61
4132,657,458,Song_4132,1997,89
4133,300,1676,Song_4133,1987,63
4134,725,1195,Song_4134,2017,96
4135,1066,392,Song_4135,2014,58
4136,730,894,Song_4136,2018,88
4137,709,894,Song_4137,2018,85
4138,708,2032,,1982,63
4139,364,694,Song_4139,2002,94
4140,507,950,Song_4140,2016,74
4141,517,1525,Song_4141,2000,94
4142,750,238,Song_4142,1981,88
4143,1043,858,Song_4143,1987,57
4144,984,210,Song_4144,1996,59
4145,623,576,Song_4145,1988,57
4146,790,1272,Song_4146,1982,68
4147,639,1496,Song_4147,1995,56
4148,722,1196,Song_4148,2019,83
4149,586,229,Song_4149,1980,69
4150,750,1061,Song_4150,2006,57
4151,429,920,Song_4151,1991,75
4152,1087,676,Song_4152,1995,56
4153,606,1819,Song_4153,1990,97
4154,939,2184,Song_4154,2002,98
4155,907,1378,Song_4155,2019,56
4156,893,2022,Song_4156,2023,55
4157,919,2120,Song_4157,2005,90
4158,232,2099,Song_4158,2019,74
4159,773,1049,Song_4159,1998,72
4160,793,496,Song_4160,1983,76
4161,893,1262,Song_4161,2015,81
4162,828,1462,,1987,91
4163,142,1103,Song_4163,1989,91
4164,744,1520,Song_4164,1988,90
4165,386,382,Song_4165,2022,85
4166,805,1153,Song_4166,2013,87
4167,687,619,Song_4167,1991,78
4168,1036,1223,Song_4168,1986,74
4169,216,1877,Song_4169,1986,71
4170,110,630,Song_4170,1993,86
4171,794,1146,Song_4171,2011,66
4172,529,1828,Song_4172,2016,91
4173,547,1056,Song_4173,2013,50
4174,567,1486,Song_4174,1994,85
4175,958,2107,Song_4175,1983,61
4176,797,1699,Song_4176,1990,51
4177,424,1897,Song_4177,2022,73
4178,346,2040,,2017,88
4179,554,658,Song_4179,1981,58
4180,1090,476,Song_4180,1993,81
4181,449,1964,Song_4181,2000,90
4182,857,1966,Song_4182,2023,92
4183,644,353,Song_4183,2009,51
4184,777,1792,Song_4184,2022,72
4185,702,801,Song_4185,1995,74
4186,531,979,Song_4186,2020,81
4187,233,538,Song_4187,1986,71
4188,563,1653,Song_4188,2007,96
4189,263,639,Song_4189,1989,87
4190,981,2181,Song_4190,1990,75
4191,671,1927,Song_4191,2019,57
4192,929,328,,2012,78
4193,190,294,Song_4193,2022,61
4194,901,1193,Song_4194,2021,90
4195,746,1861,Song_4195,2002,68
4196,430,371,Song_4196,1997,67
4197,745,2150,Song_4197,2003,98
4198,844,2083,Song_4198,2018,53
4199,448,511,Song_4199,2010,59
4200,361,1023,Song_4200,1994,76
4201,1074,775,Song_4201,1984,95
4202,633,2033,Song_4202,1985,84
4203,940,664,Song_4203,2011,81
4204,1026,1232,Song_4204,1996,73
4205,621,1427,Song_4205,1993,64
4206,224,1633,Song_4206,2023,67
4207,985,1181,Song_4207,1998,62
4208,933,1709,Song_4208,1985,60
4209,460,1931,Song_4209,2005,69
4210,1091,2058,Song_4210,1984,66
4211,464,545,Song_4211,2019,77
4212,179,1965,Song_4212,1988,59
4213,901,453,Song_4213,2011,59
4214,523,297,Song_4214,1988,84
4215,135,1378,Song_4215,1981,73
4216,468,1413,Song_4216,1996,87
4217,801,538,Song_4217,2017,68
4218,492,325,Song_4218,1982,64
4219,565,382,Song_4219,1989,77
4220,606,1044,Song_4220,1995,75
4221,647,1973,Song_4221,1984,78
4222,306,348,Song_4222,2024,75
4223,126,571,Song_4223,1999,52
